"4204","enthusiasm","熱意","名詞"
"4205","enthusiastic","熱狂的な","形容詞"
"4206","entire","全体の","形容詞"
"4207","entirely","完全に","副詞"
"4208","entitle","権利を与える","動詞"
"4210","entry","参入・入場","名詞"
"4211","envelope","封筒","名詞"
"4212","environmental","環境の","形容詞"
"4213","envision","想像する","動詞"
"4214","envy","羨む","動詞"
"4215","epidemic","伝染病","名詞"
"4216","episode","エピソード","名詞"
"4217","equal","等しい","形容詞"
"4218","equality","平等","名詞"
"4219","equally","等しく","副詞"
"4220","equation","方程式","名詞"
"4221","equator","赤道","名詞"
"4222","equip","備え付ける","動詞"
"4224","equivalent","同等の","形容詞"
"4225","era","時代","名詞"
"4226","erase","消す","動詞"
"4228","erupt","噴火する","動詞"
"4229","eruption","噴火","名詞"
"4230","escape","逃げる","動詞"
"4231","escort","護衛","名詞"
"4233","essay","小論文・随筆","名詞"
"4234","essence","本質","名詞"
"4235","essential","不可欠な","形容詞"
"4236","essentially","本質的に","副詞"
"4237","establish","設立する","動詞"
"4238","establishment","設立・施設","名詞"
"4239","estate","財産・地所","名詞"
"4240","estimate","見積もる","動詞"
"4241","eternal","永遠の","形容詞"
"4242","ethics","倫理","名詞"
"4243","ethnic","民族の","形容詞"
"4244","etiquette","礼儀作法","名詞"
"4245","evacuate","避難する","動詞"
"4246","evaluation","評価","名詞"
"4247","evaporate","蒸発する","動詞"
"4251","eventual","最終的な","形容詞"
"4252","eventually","結局は","副詞"
"4253","everyday","毎日の","形容詞"
"4254","evidence","証拠","名詞"
"4255","evident","明白な","形容詞"
"4256","evidently","明らかに","副詞"
"4257","evil","邪悪な","形容詞"
"4258","evolution","進化","名詞"
"4259","evolve","進化する","動詞"
"4260","exact","正確な","形容詞"
"4261","exactly","正確に","副詞"
"4262","exaggerate","誇張する","動詞"
"4263","exaggeration","誇張","名詞"
"4264","examination","試験・調査","名詞"
"4265","examine","調査する","動詞"
"4266","examiner","試験官","名詞"
"4268","exceed","超える","動詞"
"4272","exceptional","並外れた","形容詞"
"4273","excess","過剰","名詞"
"4274","excessive","過度の","形容詞"
"4277","excitement","興奮","名詞"
"4278","exclude","除外する","動詞"
"4279","exclusive","独占的な","形容詞"
"4280","excursion","遠足","名詞"
"4281","executive","役員","名詞"
"4283","exert","使う","動詞"
"4284","exhaust","疲れ果てさせる","動詞"
"4285","exhibit","展示する","動詞"
"4287","exile","追放","名詞"
"4288","exist","存在する","動詞"
"4289","existence","存在","名詞"
"4291","expand","拡大する","動詞"
"4292","expansion","拡大","名詞"
"4294","expectation","期待","名詞"
"4295","expedition","遠征","名詞"
"4296","expenditure","支出","名詞"
"4297","expense","費用","名詞"
"4300","experiment","実験","名詞"
"4301","experimental","実験的な","形容詞"
"4303","expertise","専門知識","名詞"
"4304","expire","期限が切れる","動詞"
"4305","explicit","明確な","形容詞"
"4306","explode","爆発する","動詞"
"4307","exploit","開発する・利用する","動詞"
"4308","exploration","探検","名詞"
"4309","explore","探検する","動詞"
"4310","explosion","爆発","名詞"
"4311","explosive","爆発物","名詞"
"4312","export","輸出する","動詞"
"4313","expose","さらす","動詞"
"4314","exposure","さらされること","名詞"
"4316","exquisite","非常に美しい","形容詞"
"4317","extend","延長する","動詞"
"4318","extension","延長・内線","名詞"
"4319","extensive","広範囲な","形容詞"
"4320","extent","程度・範囲","名詞"
"4321","exterior","外部","名詞"
"4322","external","外部の","形容詞"
"4323","extinct","絶滅した","形容詞"
"4324","extinction","絶滅","名詞"
"4325","extinguish","消す","動詞"
"4327","extract","抽出する","動詞"
"4328","extraordinary","並外れた","形容詞"
"4329","extreme","極端な","形容詞"
"4331","eyesight","視力","名詞"
"4332","eyewitness","目撃者","名詞"
"4333","fable","寓話","名詞"
"4334","fabric","織物・布","名詞"
"4335","fabulous","素晴らしい","形容詞"
"4336","facade","正面","名詞"
"4337","facilitate","促進する","動詞"
"4338","facility","施設","名詞"
"4339","factor","要因","名詞"
"4340","faculty","学部・能力","名詞"
"4341","fade","あせる","動詞"
"4342","failure","失敗","名詞"
"4343","faint","かすかな・失神する","形容詞"
"4344","faith","信頼・信仰","名詞"
"4345","faithful","忠実な","形容詞"
"4346","fake","偽物","名詞"
"4347","falcon","ハヤブサ","名詞"
"4349","false","誤った","形容詞"
"4350","fame","名声","名詞"
"4351","familiar","よく知られた","形容詞"
"4352","familiarity","精通・親しさ","名詞"
"4354","famine","飢饉","名詞"
"4355","fancy","高級な・装飾的な","形容詞"
"4357","fantasy","空想","名詞"
"4358","fare","運賃","名詞"
"4359","farewell","別れ","名詞"
"4360","farming","農業","名詞"
"4361","fascinate","魅了する","動詞"
"4362","fascinating","魅力的な","形容詞"
"4363","fascination","魅力","名詞"
"4366","fasten","締める","動詞"
"4367","fatal","致命的な","形容詞"
"4369","fatigue","疲労","名詞"
"4372","favorable","好意的な","形容詞"
"4373","feast","祝宴","名詞"
"4374","feat","偉業","名詞"
"4375","federal","連邦の","形容詞"
"4376","fee","料金・謝礼","名詞"
"4377","feeble","か弱い","形容詞"
"4378","feedback","フィードバック","名詞"
"4379","fellow","仲間","名詞"
"4380","female","女性の","形容詞"
"4381","feminine","女性らしい","形容詞"
"4383","fertile","肥沃な","形容詞"
"4384","fertilizer","肥料","名詞"
"4386","fetch","持って来る","動詞"
"4388","fiber","繊維","名詞"
"4389","fiction","小説・架空","名詞"
"4390","fierce","激しい","形容詞"
"4391","fiery","火のような・激しい","形容詞"
"4394","filter","ろ過器・フィルター","名詞"
"4395","filth","不潔","名詞"
"4396","filthy","不潔な","形容詞"
"4399","finance","財政","名詞"
"4400","financial","金融の","形容詞"
"4401","finding","発見・調査結果","名詞"
"4402","fingerprint","指紋","名詞"
"4404","finite","有限の","形容詞"
"4405","fireplace","暖炉","名詞"
"4406","firework","花火","名詞"
"4407","firmly","固く","副詞"
"4408","fishery","漁業","名詞"
"4409","fist","拳","名詞"
"4410","fitness","健康・適合性","名詞"
"4411","fixture","設備・据え付け品","名詞"
"4412","flake","薄片","名詞"
"4414","flap","羽ばたく・パタパタする","動詞"
"4416","flashlight","懐中電灯","名詞"
"4417","flatly","きっぱりと","副詞"
"4418","flavor","風味","名詞"
"4419","flaw","欠陥","名詞"
"4420","flee","逃げる","動詞"
"4421","fleet","艦隊","名詞"
"4422","flesh","肉","名詞"
"4423","flexibility","柔軟性","名詞"
"4424","flexible","柔軟な","形容詞"
"4425","flicker","ちらつき","名詞"
"4427","fling","投げ飛ばす","動詞"
"4428","float","浮く","動詞"
"4429","flock","群れ","名詞"
"4432","flourish","繁栄する","動詞"
"4434","fluctuate","変動する","動詞"
"4435","fluctuation","変動","名詞"
"4436","fluency","流暢さ","名詞"
"4437","fluent","流暢な","形容詞"
"4438","fluid","流体・流動的な","名詞"
"4439","flush","赤らめる・（水を）流す","動詞"
"4440","flutter","はためく","動詞"
"4441","foam","泡","名詞"
"4443","foggy","霧の深い","形容詞"
"4445","folder","フォルダー","名詞"
"4447","folklore","民間伝承","名詞"
"4449","follower","信奉者","名詞"
"4450","following","次の・以下","形容詞"
"4451","fond","好んで","形容詞"
"4452","foodstuff","食料品","名詞"
"4453","foolish","愚かな","形容詞"
"4454","footing","足場・基礎","名詞"
"4455","footnote","脚注","名詞"
"4456","footprint","足跡","名詞"
"4457","footstep","足音","名詞"
"4458","forbid","禁止する","動詞"
"4459","forecast","予報","名詞"
"4463","foremost","真っ先の","形容詞"
"4464","foresee","予見する","動詞"
"4467","forge","築き上げる・偽造する","動詞"
"4468","forgetful","忘れっぽい","形容詞"
"4470","forgiveness","許し","名詞"
"4472","formal","公式の","形容詞"
"4473","format","形式","名詞"
"4474","formation","形成","名詞"
"4475","former","前の","形容詞"
"4476","formerly","以前は","副詞"
"4477","formidable","恐ろしい・手ごわい","形容詞"
"4478","formula","公式・方法","名詞"
"4479","forth","前方へ","副詞"
"4480","forthcoming","来たるべき","形容詞"
"4481","fortify","強化する","動詞"
"4482","fortitude","不屈の精神","名詞"
"4483","fortunate","幸運な","形容詞"
"4484","fortunately","幸運にも","副詞"
"4485","fortune","運・財産","名詞"
"4486","forum","公開討論会","名詞"
"4488","fossil","化石","名詞"
"4489","foster","育てる・促進する","動詞"
"4490","foul","不潔な・反則の","形容詞"
"4491","found","設立する・創設する","動詞"
"4492","foundation","基礎・財団","名詞"
"4493","founder","創設者","名詞"
"4495","fraction","断片・分数","名詞"
"4496","fracture","骨折・割れ目","名詞"
"4497","fragile","壊れやすい","形容詞"
"4498","fragment","破片","名詞"
"4499","fragrance","芳香","名詞"
"4501","framework","枠組み","名詞"
"4502","frank","率直な","形容詞"
"4503","frankly","率直に","副詞"
"4504","frantic","取り乱した","形容詞"
"4505","fraud","詐欺","名詞"
"4507","freedom","自由","名詞"
"4508","freely","自由に","副詞"
"4509","freeze","凍る","動詞"
"4510","freezer","冷凍庫","名詞"
"4511","freight","貨物","名詞"
"4512","frequent","頻繁な","形容詞"
"4513","frequently","頻繁に","副詞"
"4515","freshman","新入生","名詞"
"4516","friction","摩擦","名詞"
"4517","fridge","冷蔵庫","名詞"
"4519","fright","恐怖","名詞"
"4520","frighten","怖がらせる","動詞"
"4521","frightful","恐ろしい","形容詞"
"4522","fringe","縁・周辺部","名詞"
"4524","frontier","辺境・最先端","名詞"
"4525","frost","霜","名詞"
"4526","frown","まゆをひそめる","動詞"
"4527","frugal","質素な","形容詞"
"4528","fruitful","実り多い","形容詞"
"4529","frustrate","いらだたせる","動詞"
"4530","frustration","欲求不満","名詞"
"4532","fulfill","果たす","動詞"
"4533","fulfillment","遂行・達成感","名詞"
"4534","full-time","専任の","形容詞"
"4535","fully","完全に","副詞"
"4536","function","機能","名詞"
"4537","functional","機能的な","形容詞"
"4538","fund","資金","名詞"
"4539","fundamental","根本的な","形容詞"
"4540","fundamentally","根本的に","副詞"
"4541","funding","資金調達","名詞"
"4542","fundraising","募金活動","名詞"
"4543","funeral","葬式","名詞"
"4544","furious","激怒した","形容詞"
"4545","furnace","炉","名詞"
"4546","furnish","備え付ける","動詞"
"4549","furthermore","さらに","副詞"
"4550","fury","激怒","名詞"
"4551","fuse","ヒューズ","名詞"
"4552","fusion","融合","名詞"
"4553","fuss","大騒ぎ","名詞"
"4554","futile","無駄な","形容詞"
"4556","gadget","装置・小物","名詞"
"4557","gain","得る","動詞"
"4558","galaxy","銀河","名詞"
"4559","gallery","美術館・回廊","名詞"
"4560","gamble","博打を打つ","動詞"
"4561","gang","一団","名詞"
"4562","gap","隙間・隔たり","名詞"
"4563","garbage","ゴミ","名詞"
"4565","gardener","庭師","名詞"
"4566","gardening","園芸","名詞"
"4567","garlic","ニンニク","名詞"
"4568","garment","衣服","名詞"
"4569","garrison","駐屯地","名詞"
"4570","gasp","あえぎ","名詞"
"4572","gateway","入り口","名詞"
"4574","gathering","集まり","名詞"
"4575","gauge","計器","名詞"
"4576","gay","陽気な","形容詞"
"4577","gaze","見つめる","動詞"
"4578","gear","用具・歯車","名詞"
"4579","gender","性別","名詞"
"4580","gene","遺伝子","名詞"
"4581","general","一般的な","形容詞"
"4582","generalize","一般化する","動詞"
"4583","generally","一般的に","副詞"
"4584","generate","生み出す","動詞"
"4585","generation","世代","名詞"
"4586","generator","発電機","名詞"
"4587","generosity","寛大さ","名詞"
"4588","generous","寛大な","形容詞"
"4589","genetic","遺伝の","形容詞"
"4590","genius","天才","名詞"
"4591","genre","ジャンル","名詞"
"4592","gentle","優しい","形容詞"
"4593","gentleman","紳士","名詞"
"4594","gently","優しく","副詞"
"4595","genuine","本物の","形容詞"
"4596","geography","地理","名詞"
"4597","geology","地質学","名詞"
"4598","geometry","幾何学","名詞"
"4599","germ","細菌","名詞"
"4600","gesture","身振り","名詞"
"4602","giant","巨大な","形容詞"
"4603","gifted","才能のある","形容詞"
"4604","gigantic","巨大な","形容詞"
"4605","giggle","くすくす笑う","動詞"
"4606","ginger","生姜","名詞"
"4608","glance","ちらりと見る","動詞"
"4609","glare","にらみつける","動詞"
"4610","glassware","ガラス製品","名詞"
"4611","gleam","微光","名詞"
"4612","glide","滑空する","動詞"
"4613","glimmer","微かな光","名詞"
"4614","glimpse","ちらりと見えること","名詞"
"4615","glitter","輝く","動詞"
"4616","global","地球規模の","形容詞"
"4617","globe","地球","名詞"
"4618","gloom","暗がり・憂鬱","名詞"
"4619","gloomy","暗い・憂鬱な","形容詞"
"4620","glorious","輝かしい","形容詞"
"4621","glory","栄光","名詞"
"4622","glossary","用語集","名詞"
"4624","glow","輝き","名詞"
"4625","glue","接着剤","名詞"
"4628","goddess","女神","名詞"
"4630","golden","金色の","形容詞"
"4631","goodness","善良さ","名詞"
"4632","goodwill","善意","名詞"
"4633","goose","ガチョウ","名詞"
"4634","gorgeous","豪華な","形容詞"
"4635","gospel","福音","名詞"
"4636","gossip","噂話","名詞"
"4637","govern","統治する","動詞"
"4638","governance","統治・管理","名詞"
"4640","governor","知事","名詞"
"4641","gown","ガウン","名詞"
"4642","grab","つかむ","動詞"
"4643","grace","優雅","名詞"
"4644","graceful","優雅な","形容詞"
"4645","gracious","丁重な・慈愛深い","形容詞"
"4647","gradual","緩やかな","形容詞"
"4648","gradually","徐々に","副詞"
"4649","graduate","卒業する","動詞"
"4650","graduation","卒業","名詞"
"4651","grain","穀物・粒子","名詞"
"4653","grand","豪華な・雄大な","形容詞"
"4654","grandchild","孫","名詞"
"4655","grandeur","壮大さ","名詞"
"4658","grant","与える・認める","動詞"
"4661","grasp","理解する・つかむ","動詞"
"4663","grateful","感謝している","形容詞"
"4664","gratitude","感謝","名詞"
"4665","grave","墓・重大な","名詞"
"4666","gravity","重力","名詞"
"4667","graze","（家畜が草を）食べる","動詞"
"4668","grease","油","名詞"
"4669","greatness","偉大さ","名詞"
"4670","greed","欲心","名詞"
"4671","greedy","欲張りな","形容詞"
"4672","greenhouse","温室","名詞"
"4675","grief","悲しみ","名詞"
"4676","grill","焼き網","名詞"
"4677","grim","厳しい・冷酷な","形容詞"
"4678","grin","にっこり笑う","動詞"
"4679","grind","挽く","動詞"
"4680","grip","しっかり握る","動詞"
"4681","groan","うめく","動詞"
"4682","grocery","食料雑貨店","名詞"
"4683","groom","新郎","名詞"
"4684","groove","溝","名詞"
"4685","gross","総計の","形容詞"
"4688","grove","小さな森","名詞"
"4690","growth","成長","名詞"
"4691","guarantee","保証する","動詞"
"4693","guardian","守護者・保護者","名詞"
"4696","guidance","指導","名詞"
"4699","guideline","指針","名詞"
"4700","guilt","罪・罪悪感","名詞"
"4701","guilty","有罪の・罪悪感のある","形容詞"
"4703","gum","ゴム・歯茎","名詞"
"4704","gymnasium","体育館","名詞"
"4706","habitat","生息地","名詞"
"4707","habitual","習慣的な","形容詞"
"4708","hail","あられ・呼びかける","名詞"
"4710","hairdresser","美容師","名詞"
"4711","halfway","途中で","副詞"
"4712","hallway","廊下・玄関口","名詞"
"4713","halt","停止する","動詞"
"4714","handful","一掴みの","名詞"
"4715","handicap","不利な条件・障害","名詞"
"4716","handicraft","手細工","名詞"
"4718","handout","配布資料","名詞"
"4720","handwriting","手書き","名詞"
"4721","handy","便利な","形容詞"
"4725","harass","悩ませる","動詞"
"4726","harassment","嫌がらせ","名詞"
"4727","harbor","港","名詞"
"4728","hardly","ほとんど〜ない","副詞"
"4729","hardship","苦難","名詞"
"4730","hardware","金物・ハードウェア","名詞"
"4732","harmful","有害な","形容詞"
"4733","harmless","無害な","形容詞"
"4734","harmony","調和","名詞"
"4735","harness","（自然の力を）利用する","動詞"
"4736","harsh","厳しい","形容詞"
"4737","harvest","収穫","名詞"
"4738","haste","急ぎ","名詞"
"4739","hasten","急がせる","動詞"
"4740","hasty","急ぎの","形容詞"
"4741","hatred","憎しみ","名詞"
"4742","haul","運搬・引っ張る","動詞"
"4743","haunt","（幽霊が）出る・つきまとう","動詞"
"4744","hazard","危険","名詞"
"4745","hazardous","危険な","形容詞"
"4747","headline","見出し","名詞"
"4748","headquarters","本部","名詞"
"4749","heal","治る","動詞"
"4750","healthful","健康に良い","形容詞"
"4752","heap","積み重ね","名詞"
"4753","heartfelt","心からの","形容詞"
"4754","hearty","心のこもった","形容詞"
"4755","heavenly","天の・素晴らしい","形容詞"
"4756","heavyweight","重量級の人","名詞"
"4757","hedge","生け垣","名詞"
"4758","heighten","高める","動詞"
"4759","heir","相続人","名詞"
"4763","helpless","無力な","形容詞"
"4764","hemisphere","半球","名詞"
"4765","hence","それゆえに","副詞"
"4766","herald","告知する","動詞"
"4767","herb","薬草・ハーブ","名詞"
"4769","heritage","遺産","名詞"
"4770","heroic","英雄的な","形容詞"
"4771","heroine","女主人公","名詞"
"4772","hesitate","ためらう","動詞"
"4773","hesitation","ためらい","名詞"
"4775","hierarchy","階層制","名詞"
"4776","highlight","強調する・ハイライト","動詞"
"4777","highway","幹線道路","名詞"
"4778","hijack","乗っ取る","動詞"
"4780","hilarious","とても面白い","形容詞"
"4781","hinder","妨げる","動詞"
"4783","hip","腰","名詞"
"4785","historic","歴史的に有名な","形容詞"
"4787","historian","歴史家","名詞"
"4789","hitherto","今までは","副詞"
"4791","hoist","吊り上げる","動詞"
"4793","holder","保持者","名詞"
"4794","holding","保有物","名詞"
"4796","hollow","空洞の","形容詞"
"4797","holy","神聖な","形容詞"
"4798","homage","敬意","名詞"
"4799","homemade","自家製の","形容詞"
"4800","homesick","郷愁を感じる","形容詞"
"4803","honesty","正直","名詞"
"4806","honorable","尊敬すべき","形容詞"
"4807","honorary","名誉職の","形容詞"
"4808","hook","鉤・フック","名詞"
"4809","hopeful","希望に満ちた","形容詞"
"4810","hopeless","絶望的な","形容詞"
"4811","horizon","地平線","名詞"
"4812","horizontal","水平の","形容詞"
"4813","hormone","ホルモン","名詞"
"4814","horn","角・警笛","名詞"
"4815","horrible","恐ろしい","形容詞"
"4816","horror","恐怖","名詞"
"4817","horseback","馬の背","名詞"
"4818","hospitable","もてなしの良い","形容詞"
"4820","hospitality","歓待","名詞"
"4822","hostage","人質","名詞"
"4823","hostel","ホステル","名詞"
"4824","hostess","女主人","名詞"
"4825","hostile","敵意のある","形容詞"
"4826","hostility","敵意","名詞"
"4827","household","世帯","名詞"
"4828","housekeeper","家政婦","名詞"
"4830","housing","住宅","名詞"
"4831","hover","空中に止まる","動詞"
"4832","however","しかしながら","副詞"
"4835","humanity","人類・慈悲","名詞"
"4836","humble","謙虚な","形容詞"
"4837","humid","湿気のある","形容詞"
"4838","humidity","湿気","名詞"
"4839","humiliate","恥をかかせる","動詞"
"4840","humility","謙遜","名詞"
"4842","humorous","おかしな","形容詞"
"4843","hundredth","100番目の","形容詞"
"4844","hunger","飢え","名詞"
"4847","hunter","猟師","名詞"
"4848","hurdle","障害・ハードル","名詞"
"4849","hurl","投げつける","動詞"
"4850","hurricane","ハリケーン","名詞"
"4854","hut","小屋","名詞"
"4855","hybrid","混合の・ハイブリッド","形容詞"
"4856","hydrogen","水素","名詞"
"4857","hygiene","衛生","名詞"
"4858","hymn","賛美歌","名詞"
"4859","hyphen","ハイフン","名詞"
"4860","hypocrisy","偽善","名詞"
"4861","hypothesis","仮説","名詞"
"4862","hysterical","ヒステリックな","形容詞"
"4864","idealism","理想主義","名詞"
"4865","identical","同一の","形容詞"
"4866","identify","特定する","動詞"
"4867","identity","身元・アイデンティティ","名詞"
"4868","idiom","慣用句","名詞"
"4869","idiot","馬鹿","名詞"
"4870","idle","怠惰な・使われていない","形容詞"
"4871","idol","偶像","名詞"
"4872","ignite","点火する","動詞"
"4873","ignorance","無知","名詞"
"4874","ignorant","無知な","形容詞"
"4876","illegal","違法の","形容詞"
"4877","illiteracy","無筆・読み書きできないこと","名詞"
"4878","illiterate","読み書きのできない","形容詞"
"4880","illuminate","照らす","動詞"
"4881","illusion","幻想","名詞"
"4882","illustrate","説明する・挿絵を入れる","動詞"
"4883","illustration","挿絵・例証","名詞"
"4885","imaginary","想像上の","形容詞"
"4887","imaginative","想像力豊かな","形容詞"
"4889","imitate","模倣する","動詞"
"4890","imitation","模倣","名詞"
"4891","immediate","即座の","形容詞"
"4892","immediately","すぐに","副詞"
"4893","immense","莫大な","形容詞"
"4894","immigrant","移住者","名詞"
"4895","immigration","移住","名詞"
"4896","imminent","差し迫った","形容詞"
"4897","immoral","不道徳な","形容詞"
"4898","immortal","不死の","形容詞"
"4899","immune","免疫のある","形容詞"
"4900","impact","衝撃・影響","名詞"
"4901","impair","損なう","動詞"
"4902","impart","与える・伝える","動詞"
"4903","impatient","せっかちな","形容詞"
"4904","imperative","避けられない・命令的な","形容詞"
"4905","imperfect","不完全な","形容詞"
"4906","imperial","帝国の","形容詞"
"4907","implement","実行する","動詞"
"4908","implication","暗示・含み","名詞"
"4909","implicit","暗黙の","形容詞"
"4910","implore","哀願する","動詞"
"4911","imply","暗示する","動詞"
"4912","import","輸入する","動詞"
"4913","importance","重要性","名詞"
"4915","impose","課す","動詞"
"4917","impress","印象づける","動詞"
"4918","impression","印象","名詞"
"4919","impressive","印象的な","形容詞"
"4920","imprison","投獄する","動詞"
"4921","improper","不適切な","形容詞"
"4923","improvement","向上","名詞"
"4924","impulse","衝動","名詞"
"4925","inability","無能","名詞"
"4926","inaccessible","近づきにくい","形容詞"
"4927","inadequate","不十分な","形容詞"
"4928","inappropriate","不適当な","形容詞"
"4929","inaugurate","就任させる","動詞"
"4930","incapable","能力がない","形容詞"
"4931","incense","香","名詞"
"4932","incentive","動機","名詞"
"4934","incidental","付随的な","形容詞"
"4935","inclination","傾向","名詞"
"4936","incline","傾ける","動詞"
"4938","inclusion","包含","名詞"
"4939","inclusive","含んだ","形容詞"
"4940","income","収入","名詞"
"4941","incompetent","無能な","形容詞"
"4942","incomplete","不完全な","形容詞"
"4943","inconsistent","矛盾した","形容詞"
"4944","inconvenience","不便","名詞"
"4945","inconvenient","不便な","形容詞"
"4946","incorporate","組み入れる","動詞"
"4947","incorrect","不正確な","形容詞"
"4949","increasingly","ますます","副詞"
"4950","incredible","信じられない","形容詞"
"4951","incredibly","信じられないほど","副詞"
"4952","incur","（負債などを）被る","動詞"
"4953","indebted","恩義がある","形容詞"
"4954","indecent","下品な","形容詞"
"4955","indeed","本当に","副詞"
"4956","indefinite","不明確な","形容詞"
"4957","independence","独立","名詞"
"4958","independent","独立した","形容詞"
"4959","index","索引・指数","名詞"
"4961","indication","兆候","名詞"
"4962","indicator","指標","名詞"
"4963","indifference","無関心","名詞"
"4964","indifferent","無関心な","形容詞"
"4965","indigestion","消化不良","名詞"
"4966","indignant","憤慨した","形容詞"
"4967","indirect","間接的な","形容詞"
"4968","indispensable","不可欠な","形容詞"
"4969","individual","個人の","形容詞"
"4970","individuality","個性","名詞"
"4971","indoor","室内の","形容詞"
"4972","indoors","屋内で","副詞"
"4973","induce","誘発する","動詞"
"4974","indulge","耽る・甘やかす","動詞"
"4975","industrial","産業の","形容詞"
"4976","industrialize","産業化する","動詞"
"4977","industrious","勤勉な","形容詞"
"4978","industry","産業・勤勉","名詞"
"4979","inequality","不平等","名詞"
"4980","inevitable","避けられない","形容詞"
"4981","inevitably","必然的に","副詞"
"4982","inexpensive","安価な","形容詞"
"4983","infamous","悪名高い","形容詞"
"4984","infancy","幼少期","名詞"
"4985","infant","乳児","名詞"
"4986","infect","感染させる","動詞"
"4987","infection","感染","名詞"
"4988","infectious","伝染性の","形容詞"
"4989","infer","推論する","動詞"
"4990","inference","推論","名詞"
"4991","inferior","劣った","形容詞"
"4992","infinite","無限の","形容詞"
"4993","inflation","インフレ","名詞"
"4994","inflict","（苦痛を）与える","動詞"
"4996","influential","影響力のある","形容詞"
"4998","informal","非公式な","形容詞"
"5000","informative","有益な","形容詞"
"5001","be about to do","（まさに）〜しようとしている","熟語"
"5002","be based on ~","〜に基づいている","熟語"
"5003","be familiar with ~","〜に精通している","熟語"
"5004","be responsible for ~","〜に責任がある","熟語"
"5005","be satisfied with ~","〜に満足している","熟語"
"5006","by accident","偶然に","熟語"
"5007","catch up with ~","〜に追いつく","熟語"
"5008","deal with ~","〜に対処する／扱う","熟語"
"5009","get along with ~","〜と仲良くやっていく","熟語"
"5010","in advance","前もって／あらかじめ","熟語"
"5011","look into ~","〜を調査する","熟語"
"5012","make use of ~","〜を利用する","熟語"
"5013","on purpose","わざと／意図的に","熟語"
"5014","rely on ~","〜に頼る","熟語"
"5015","run out of ~","〜を使い果たす／切らす","熟語"
"5016","take over ~","〜を引き継ぐ","熟語"
"5017","as a result","結果として","熟語"
"5018","in terms of ~","〜の観点から","熟語"
"5019","up to date","最新の","熟語"
"5020","by far","はるかに／断然","熟語"
